family,q,threshold,N,n_R,changed,conditional_risk,p_value,CP_upper_0_999,accepted,coverage,marginal_change,source_identity,source_path,comparison_repeat,name,B,repeat,subset_file,M
R32_r2,0.55,0.1567456910659656,1366,732,35,0.04781420765027322,0.43574210833866867,0.07723636255958997,False,0.5358711566617862,0.02562225475841874,new_test,,2,R32_r2,32,2,subsets/R32_r2.json,100
R32_r2,0.6,0.1569358952648583,1366,803,42,0.052303860523038606,0.6558542230938518,0.08112296117917328,False,0.5878477306002928,0.03074670571010249,new_test,,2,R32_r2,32,2,subsets/R32_r2.json,100
R32_r2,0.65,0.15715537600085494,1366,868,50,0.0576036866359447,0.8647121500774123,0.08617764946058208,False,0.6354319180087847,0.036603221083455345,new_test,,2,R32_r2,32,2,subsets/R32_r2.json,100
R32_r2,0.7,0.15735194173312694,1366,939,62,0.06602768903088392,0.9875301921022821,0.09480697052277849,False,0.6874084919472914,0.04538799414348463,new_test,,2,R32_r2,32,2,subsets/R32_r2.json,100
R32_r2,0.75,0.15757300824691822,1366,1007,70,0.06951340615690169,0.9972427651621107,0.09773042492190763,False,0.7371888726207906,0.05124450951683748,new_test,,2,R32_r2,32,2,subsets/R32_r2.json,100
R32_r2,0.8,0.15780205799037472,1366,1080,82,0.07592592592592592,0.9999021367598182,0.10399704703948782,False,0.7906295754026355,0.060029282576866766,new_test,,2,R32_r2,32,2,subsets/R32_r2.json,100
R32_r2,0.85,0.15805313155126977,1366,1154,98,0.08492201039861352,0.9999997760981284,0.11317486297927298,False,0.8448023426061494,0.07174231332357248,new_test,,2,R32_r2,32,2,subsets/R32_r2.json,100
R32_r2,0.9,0.15840535977990622,1366,1226,108,0.08809135399673736,0.9999999907047878,0.11580760768566963,False,0.8975109809663251,0.07906295754026355,new_test,,2,R32_r2,32,2,subsets/R32_r2.json,100
R32_r2,0.95,0.15888745737721988,1366,1298,127,0.09784283513097072,0.9999999999993927,0.12581738788850194,False,0.9502196193265008,0.09297218155197658,new_test,,2,R32_r2,32,2,subsets/R32_r2.json,100
R32_r2,1.0,Infinity,1366,1366,143,0.10468521229868229,0.9999999999999999,0.1326098138082249,False,1.0,0.10468521229868229,new_test,,2,R32_r2,32,2,subsets/R32_r2.json,100
R128_r2,0.05,0.11324724105670891,1366,68,1,0.014705882352941176,0.1399493260241681,0.12786113095767118,False,0.04978038067349927,0.0007320644216691069,new_test,,2,R128_r2,128,2,subsets/R128_r2.json,100
R128_r2,0.1,0.11400912595381607,1366,129,3,0.023255813953488372,0.10917270481037662,0.09738861522328676,False,0.09443631039531479,0.0021961932650073207,new_test,,2,R128_r2,128,2,subsets/R128_r2.json,100
R128_r2,0.15,0.11454374733647332,1366,190,3,0.015789473684210527,0.013159667601150112,0.06695337906759133,False,0.1390922401171303,0.0021961932650073207,new_test,,2,R128_r2,128,2,subsets/R128_r2.json,100
R128_r2,0.2,0.11501870208721188,1366,257,4,0.01556420233463035,0.00353301343009795,0.05636832504708466,False,0.18814055636896046,0.0029282576866764276,new_test,,2,R128_r2,128,2,subsets/R128_r2.json,100
R128_r2,0.25,0.11541811478717146,1366,327,5,0.01529051987767584,0.0008727811962850154,0.04944604211927356,True,0.23938506588579794,0.0036603221083455345,new_test,,2,R128_r2,128,2,subsets/R128_r2.json,100
R128_r2,0.3,0.11577088022889603,1366,387,8,0.020671834625323,0.0026063953502699355,0.05374389883167893,False,0.28330893118594436,0.005856515373352855,new_test,,2,R128_r2,128,2,subsets/R128_r2.json,100
R128_r2,0.35,0.1161219806499234,1366,438,11,0.02511415525114155,0.006918038174505955,0.05745498935124655,False,0.3206442166910688,0.008052708638360176,new_test,,2,R128_r2,128,2,subsets/R128_r2.json,100
R128_r2,0.4,0.11646969884072189,1366,511,15,0.029354207436399216,0.015370759593966717,0.06017372155061495,False,0.3740849194729136,0.010980966325036604,new_test,,2,R128_r2,128,2,subsets/R128_r2.json,100
R128_r2,0.45,0.11677121454373696,1366,586,18,0.030716723549488054,0.015434595893305977,0.05943574060674291,False,0.4289897510980966,0.013177159590043924,new_test,,2,R128_r2,128,2,subsets/R128_r2.json,100
R128_r2,0.5,0.11710548886612715,1366,651,21,0.03225806451612903,0.018605021463466407,0.05963127385616073,False,0.4765739385065886,0.015373352855051245,new_test,,2,R128_r2,128,2,subsets/R128_r2.json,100
R128_r2,0.55,0.11741278752534912,1366,712,28,0.03932584269662921,0.108226815718088,0.06716330802176507,False,0.5212298682284041,0.020497803806734993,new_test,,2,R128_r2,128,2,subsets/R128_r2.json,100
R128_r2,0.6,0.11780034747771873,1366,791,36,0.045512010113780026,0.31599454301435115,0.07311104209561285,False,0.5790629575402635,0.02635431918008785,new_test,,2,R128_r2,128,2,subsets/R128_r2.json,100
R128_r2,0.65,0.11816662088874408,1366,870,44,0.05057471264367816,0.5707557117267139,0.07773695841857599,False,0.636896046852123,0.032210834553440704,new_test,,2,R128_r2,128,2,subsets/R128_r2.json,100
R128_r2,0.7,0.11848861817207779,1366,940,52,0.05531914893617021,0.7969090080041648,0.08219798312484149,False,0.6881405563689604,0.03806734992679356,new_test,,2,R128_r2,128,2,subsets/R128_r2.json,100
R128_r2,0.75,0.11887219052741405,1366,1003,63,0.06281156530408774,0.9700561801910869,0.09000966172854855,False,0.7342606149341142,0.046120058565153735,new_test,,2,R128_r2,128,2,subsets/R128_r2.json,100
R128_r2,0.8,0.11925688057358341,1366,1068,75,0.0702247191011236,0.9984048876397704,0.09763268824959183,False,0.7818448023426061,0.05490483162518302,new_test,,2,R128_r2,128,2,subsets/R128_r2.json,100
R128_r2,0.85,0.11972526261811145,1366,1138,86,0.07557117750439367,0.9999186940548287,0.10278721139286165,False,0.8330893118594437,0.0629575402635432,new_test,,2,R128_r2,128,2,subsets/R128_r2.json,100
R128_r2,0.9,0.1203907530950381,1366,1219,98,0.08039376538146022,0.9999975228213157,0.10722908955302511,False,0.8923865300146413,0.07174231332357248,new_test,,2,R128_r2,128,2,subsets/R128_r2.json,100
R128_r2,0.95,0.1213121964694257,1366,1292,120,0.09287925696594428,0.9999999999330124,0.12036720916866377,False,0.9458272327964861,0.08784773060029283,new_test,,2,R128_r2,128,2,subsets/R128_r2.json,100
R128_r2,1.0,Infinity,1366,1366,143,0.10468521229868229,0.9999999999999999,0.1326098138082249,False,1.0,0.10468521229868229,new_test,,2,R128_r2,128,2,subsets/R128_r2.json,100
R512_r2,0.05,0.15925989901433346,1366,76,0,0.0,0.020276547153583718,0.08688323667135033,False,0.055636896046852125,0.0,new_test,,2,R512_r2,512,2,subsets/R512_r2.json,100
R512_r2,0.1,0.16290632229388957,1366,124,0,0.0,0.001728729550614528,0.05418444627660853,False,0.09077598828696926,0.0,new_test,,2,R512_r2,512,2,subsets/R512_r2.json,100
R512_r2,0.15,0.16564294453922013,1366,181,2,0.011049723756906077,0.005169461344003635,0.06047896152492428,False,0.13250366032210834,0.0014641288433382138,new_test,,2,R512_r2,512,2,subsets/R512_r2.json,100
R512_r2,0.2,0.16814429784143536,1366,265,4,0.01509433962264151,0.0026243307282092154,0.05470131874061705,False,0.19399707174231332,0.0029282576866764276,new_test,,2,R512_r2,512,2,subsets/R512_r2.json,100
R512_r2,0.25,0.17031246294964053,1366,325,4,0.012307692307692308,0.0002585875876890614,0.04477067949153525,True,0.23792093704245973,0.0029282576866764276,new_test,,2,R512_r2,512,2,subsets/R512_r2.json,100
R512_r2,0.3,0.17280377901547606,1366,400,6,0.015,0.0001964790310089471,0.044477710260310575,True,0.29282576866764276,0.004392386530014641,new_test,,2,R512_r2,512,2,subsets/R512_r2.json,100
R512_r2,0.35,0.1748247492319489,1366,461,10,0.021691973969631236,0.0015694704872344155,0.051552847290918365,False,0.3374816983894583,0.007320644216691069,new_test,,2,R512_r2,512,2,subsets/R512_r2.json,100
R512_r2,0.4,0.17692978804031312,1366,525,14,0.02666666666666667,0.005731081843111666,0.05600478886469055,False,0.38433382137628114,0.010248901903367497,new_test,,2,R512_r2,512,2,subsets/R512_r2.json,100
R512_r2,0.45,0.17896619962987637,1366,601,17,0.028286189683860232,0.006056685842394622,0.05576252778811261,False,0.43997071742313326,0.012445095168374817,new_test,,2,R512_r2,512,2,subsets/R512_r2.json,100
R512_r2,0.5,0.18084658325176295,1366,664,26,0.0391566265060241,0.11376569480968103,0.06814255740943453,False,0.486090775988287,0.01903367496339678,new_test,,2,R512_r2,512,2,subsets/R512_r2.json,100
R512_r2,0.55,0.18292695384759972,1366,726,29,0.03994490358126722,0.12127892467983212,0.06761695898136143,False,0.5314787701317716,0.0212298682284041,new_test,,2,R512_r2,512,2,subsets/R512_r2.json,100
R512_r2,0.6,0.1852760520143415,1366,789,31,0.03929024081115336,0.09370171226041685,0.065461458412257,False,0.5775988286969254,0.022693997071742314,new_test,,2,R512_r2,512,2,subsets/R512_r2.json,100
R512_r2,0.65,0.18726749745391857,1366,844,36,0.04265402843601896,0.1850685152934049,0.06858271209323644,False,0.6178623718887262,0.02635431918008785,new_test,,2,R512_r2,512,2,subsets/R512_r2.json,100
R512_r2,0.7,0.18948535698154667,1366,911,45,0.04939626783754116,0.5060903415072396,0.07560739192758979,False,0.6669106881405563,0.03294289897510981,new_test,,2,R512_r2,512,2,subsets/R512_r2.json,100
R512_r2,0.75,0.19197275723228058,1366,987,56,0.05673758865248227,0.8515501106165528,0.08313158476841448,False,0.7225475841874085,0.040995607613469986,new_test,,2,R512_r2,512,2,subsets/R512_r2.json,100
R512_r2,0.8,0.19430538895935456,1366,1058,72,0.06805293005671077,0.9959045942387075,0.09527333247084027,False,0.7745241581259151,0.0527086383601757,new_test,,2,R512_r2,512,2,subsets/R512_r2.json,100
R512_r2,0.85,0.19783680955574234,1366,1147,87,0.07585004359197908,0.9999341144674426,0.10298587820948081,False,0.8396778916544656,0.0636896046852123,new_test,,2,R512_r2,512,2,subsets/R512_r2.json,100
R512_r2,0.9,0.2014393487224686,1366,1220,100,0.08196721311475409,0.9999991414885042,0.10899318054712234,False,0.8931185944363104,0.07320644216691069,new_test,,2,R512_r2,512,2,subsets/R512_r2.json,100
R512_r2,0.95,0.2064390377622567,1366,1282,115,0.08970358814352575,0.9999999988025707,0.11693952466661142,False,0.9385065885797951,0.0841874084919473,new_test,,2,R512_r2,512,2,subsets/R512_r2.json,100
R512_r2,1.0,Infinity,1366,1366,143,0.10468521229868229,0.9999999999999999,0.1326098138082249,False,1.0,0.10468521229868229,new_test,,2,R512_r2,512,2,subsets/R512_r2.json,100
